GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AB84001,AB84002,AB84003,AB84004,AB84005,AB84006,AB84007,AB84008,AB84009,AB84010,AB84011,AB84012,AB84013,AB84014,AB84015,AB84016,AB84017,AB84018
"G4800670","1925","Texas","480","Cass","0670","CASS/DAVIS",42926,42149,0,554,223,101,44,1316,0,,,,0,34,271,615,,
"G4800690","1925","Texas","480","Castro","0690","CASTRO",1442,1277,30,75,60,19469,6638,1179,2397,,,,0,32507,18449,0,,
"G4800710","1925","Texas","480","Chambers","0710","CHAMBERS",2209,2163,0,42,4,0,0,0,0,,,,9388,1,20,41,,
"G4800730","1925","Texas","480","Cherokee","0730","CHEROKEE",41799,41304,66,294,135,150,163,969,0,,,,0,17,352,361,,
"G4800750","1925","Texas","480","Childress","0750","CHILDRESS",499,387,12,34,66,7059,744,371,172,,,,0,12550,29515,3,,
"G4800770","1925","Texas","480","Clay","0770","CLAY",16280,15198,0,179,903,17043,31219,2072,2412,,,,0,1370,17863,0,,
"G4800790","1925","Texas","480","Cochran","0790","COCHRAN",310,310,0,0,0,0,0,0,0,,,,0,1375,497,0,,
"G4800810","1925","Texas","480","Coke","0810","COKE",1667,1611,17,27,12,101,1151,169,10,,,,0,7526,2939,0,,
"G4800830","1925","Texas","480","Coleman","0830","COLEMAN",6208,6032,0,33,143,2788,25895,317,709,,,,0,20336,9448,0,,
"G4800850","1925","Texas","480","Collin","0850","COLLIN",65692,65395,120,85,92,13773,20337,5501,219,,,,0,340,2585,0,,
"G4800870","1925","Texas","480","Collingsworth","0870","COLLINGSWORTH",11426,11197,0,51,178,3264,170,181,154,,,,0,48703,14715,0,,
"G4800890","1925","Texas","480","Colorado","0890","COLORADO",22486,22425,53,8,0,0,0,0,0,,,,12036,43,1344,13,,
"G4800910","1925","Texas","480","Comal","0910","COMAL",14907,14887,0,17,3,448,3386,1346,8,,,,0,102,2062,0,,
"G4800930","1925","Texas","480","Comanche","0930","COMANCHE",32090,31739,0,124,227,1552,13319,1329,606,,,,0,8808,4786,14695,,
"G4800950","1925","Texas","480","Concho","0950","CONCHO",1070,1070,0,0,0,2517,6405,169,13,,,,0,3869,6660,0,,
"G4800970","1925","Texas","480","Cooke","0970","COOKE",29377,28909,64,258,146,27042,36295,2317,1885,,,,0,317,3634,480,,
"G4800990","1925","Texas","480","Coryell","0990","CORYELL",37889,37835,35,16,3,3571,39101,2133,686,,,,0,1481,4155,0,,
"G4801010","1925","Texas","480","Cottle","1010","COTTLE",1589,1277,0,168,144,2393,154,210,0,,,,0,20158,4046,0,,
"G4801030","1925","Texas","480","Crane","1030","CRANE",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
"G4801050","1925","Texas","480","Crockett","1050","CROCKETT",0,0,0,0,0,0,0,54,0,,,,0,0,37,0,,
"G4801070","1925","Texas","480","Crosby","1070","CROSBY",440,224,0,149,67,12339,439,1044,432,,,,0,9624,33264,0,,
"G4801090","1925","Texas","480","Culberson","1090","CULBERSON",0,0,0,0,0,0,0,0,0,,,,0,30,0,0,,
"G4801110","1925","Texas","480","Dallam","1110","DALLAM",8423,7418,37,240,728,5027,235,273,1440,,,,0,16665,16060,0,,
"G4801130","1925","Texas","480","Dallas","1130","DALLAS",43436,42779,100,311,246,5516,27583,3290,657,,,,0,218,6251,8,,
"G4801150","1925","Texas","480","Dawson","1150","DAWSON",1972,1387,0,523,62,100,20,0,0,,,,0,29730,4332,0,,
"G4801170","1925","Texas","480","Deaf Smith","1170","DEAF SMITH",1023,807,0,155,61,26303,10141,2528,1714,,,,0,17518,27184,0,,
"G4801190","1925","Texas","480","Delta","1190","DELTA",11838,11689,38,54,57,54,2669,1829,0,,,,0,80,1220,0,,
"G4801210","1925","Texas","480","Denton","1210","DENTON",38566,38088,21,182,275,32219,52226,3440,2710,,,,0,1450,14337,2038,,
"G4801230","1925","Texas","480","DeWitt","1230","DE WITT",43207,43004,124,65,14,56,0,113,0,,,,0,237,6444,61,,
"G4801250","1925","Texas","480","Dickens","1250","DICKENS",1453,1127,0,129,197,723,65,392,265,,,,0,18952,7387,0,,
"G4801270","1925","Texas","480","Dimmit","1270","DIMMIT",2235,2112,0,123,0,0,0,37,0,,,,0,330,1434,0,,
"G4801290","1925","Texas","480","Donley","1290","DONLEY",5284,5044,10,109,121,5114,835,67,144,,,,0,21322,15331,3,,
"G4801310","1925","Texas","480","Duval","1310","DUVAL",5290,5053,3,2,232,0,0,5,0,,,,0,4,2529,0,,
"G4801330","1925","Texas","480","Eastland","1330","EASTLAND",18843,18424,0,172,247,1895,8142,1242,731,,,,0,9410,6457,5641,,
"G4801350","1925","Texas","480","Ector","1350","ECTOR",145,35,0,0,110,0,0,0,0,,,,0,237,574,0,,
"G4801370","1925","Texas","480","Edwards","1370","EDWARDS",566,566,0,0,0,7,0,175,0,,,,0,0,418,0,,
"G4801390","1925","Texas","480","Ellis","1390","ELLIS",46677,46592,0,64,21,1853,17030,4312,1106,,,,0,941,8160,7,,
"G4801410","1925","Texas","480","El Paso","1410","EL PASO",383,267,19,81,16,42,2,27,12,,,,0,10,888,0,,
"G4801430","1925","Texas","480","Erath","1430","ERATH",36382,35992,0,116,274,1781,12433,2945,676,,,,0,5133,8617,1605,,
"G4801450","1925","Texas","480","Falls","1450","FALLS",43197,43141,11,20,25,361,6871,3200,96,,,,0,1074,5034,2,,
"G4801470","1925","Texas","480","Fannin","1470","FANNIN",68996,68717,0,174,105,2757,17702,6435,110,,,,0,125,3428,451,,
"G4801490","1925","Texas","480","Fayette","1490","FAYETTE",54095,53727,3,358,7,131,14,234,0,,,,0,99,4040,26,,
"G4801510","1925","Texas","480","Fisher","1510","FISHER",869,626,0,161,82,644,506,100,148,,,,0,23494,7420,0,,
"G4801530","1925","Texas","480","Floyd","1530","FLOYD",1646,1318,0,305,23,97546,9171,4880,2663,,,,0,32214,26701,1,,
"G4801550","1925","Texas","480","Foard","1550","FOARD",1760,1657,0,43,60,33434,4513,475,151,,,,0,8642,3227,0,,
"G4801570","1925","Texas","480","Fort Bend","1570","FORT BEND",34679,34457,15,183,24,49,0,170,0,,,,725,19,860,35,,
"G4801590","1925","Texas","480","Franklin","1590","FRANKLIN",13883,13845,0,30,8,36,303,387,0,,,,0,28,666,100,,
"G4801610","1925","Texas","480","Freestone","1610","FREESTONE",26932,26760,0,133,39,47,298,549,0,,,,0,27,1509,54,,
"G4801630","1925","Texas","480","Frio","1630","FRIO",22494,22360,75,0,59,54,30,242,0,,,,0,557,4362,3,,
"G4801650","1925","Texas","480","Gaines","1650","GAINES",5375,5204,0,10,161,0,27,24,0,,,,0,3331,4413,0,,
"G4801670","1925","Texas","480","Galveston","1670","GALVESTON",778,647,0,78,53,0,0,0,0,,,,325,29,144,100,,
"G4801690","1925","Texas","480","Garza","1690","GARZA",440,144,0,184,112,316,170,171,0,,,,0,4191,12116,0,,
"G4801710","1925","Texas","480","Gillespie","1710","GILLESPIE",18925,18786,0,99,40,1852,9306,461,104,,,,0,632,5978,468,,
"G4801730","1925","Texas","480","Glasscock","1730","GLASSCOCK",0,0,0,0,0,0,0,0,0,,,,0,535,2147,0,,
"G4801750","1925","Texas","480","Goliad","1750","GOLIAD",18564,18564,0,0,0,1,0,20,0,,,,0,49,2967,17,,
"G4801770","1925","Texas","480","Gonzales","1770","GONZALES",43573,43133,49,185,206,0,18,211,0,,,,0,542,6094,659,,
"G4801790","1925","Texas","480","Gray","1790","GRAY",4947,4866,45,16,20,74822,7210,322,3282,,,,0,16393,10016,0,,
"G4801810","1925","Texas","480","Grayson","1810","GRAYSON",56317,55680,0,280,357,16121,49784,4086,793,,,,0,523,4518,1164,,
"G4801830","1925","Texas","480","Gregg","1830","GREGG",11553,11087,0,443,23,79,13,338,0,,,,0,9,88,101,,
"G4801850","1925","Texas","480","Grimes","1850","GRIMES",21461,21201,0,164,96,51,0,21,0,,,,0,44,330,26,,
"G4801870","1925","Texas","480","Guadalupe","1870","GUADALUPE",52361,52236,5,76,44,241,530,355,0,,,,0,632,7524,200,,
"G4801890","1925","Texas","480","Hale","1890","HALE",1402,1227,0,43,132,68765,4130,2245,987,,,,0,39934,29007,1,,
"G4801910","1925","Texas","480","Hall","1910","HALL",3762,3673,10,31,48,1067,93,263,0,,,,0,46835,7640,0,,
"G4801930","1925","Texas","480","Hamilton","1930","HAMILTON",24430,24298,6,71,55,3049,35856,964,1452,,,,0,2169,4596,26,,
"G4801950","1925","Texas","480","Hansford","1950","HANSFORD",354,172,0,134,48,62544,6304,688,9713,,,,0,2283,7797,0,,
"G4801970","1925","Texas","480","Hardeman","1970","HARDEMAN",2010,1503,0,195,312,24518,1549,632,1198,,,,0,24056,9139,0,,
"G4801990","1925","Texas","480","Hardin","1990","HARDIN",2288,2288,0,0,0,0,0,0,0,,,,0,0,10,0,,
"G4802010","1925","Texas","480","Harris","2010","HARRIS",22113,21519,182,370,42,40,0,35,0,,,,1568,74,834,683,,
"G4802030","1925","Texas","480","Harrison","2030","HARRISON",34170,32060,51,693,1366,25,45,204,0,,,,0,11,107,201,,
"G4802050","1925","Texas","480","Hartley","2050","HARTLEY",2105,1912,0,69,124,9285,676,459,3072,,,,0,12325,7896,0,,
"G4802070","1925","Texas","480","Haskell","2070","HASKELL",1800,1709,34,54,3,2825,8286,1108,1558,,,,0,38472,13601,2,,
"G4802090","1925","Texas","480","Hays","2090","HAYS",16991,16946,0,45,0,43,1024,1680,5,,,,0,180,5224,0,,
"G4802110","1925","Texas","480","Hemphill","2110","HEMPHILL",2797,1927,3,288,579,9776,1587,515,839,,,,0,8161,3148,0,,
"G4802130","1925","Texas","480","Henderson","2130","HENDERSON",38315,38030,0,70,215,225,319,726,0,,,,0,140,1377,114,,
"G4802150","1925","Texas","480","Hidalgo","2150","HIDALGO",8322,8088,40,128,66,10,0,2,0,,,,0,38,4536,1,,
"G4802170","1925","Texas","480","Hill","2170","HILL",55784,55678,0,15,91,1027,19167,6683,352,,,,0,2202,14071,42,,
"G4802190","1925","Texas","480","Hockley","2190","HOCKLEY",485,426,0,48,11,0,0,0,0,,,,0,0,11562,0,,
"G4802210","1925","Texas","480","Hood","2210","HOOD",15579,15533,0,12,34,704,3903,1411,98,,,,0,1413,4048,666,,
"G4802230","1925","Texas","480","Hopkins","2230","HOPKINS",43445,41995,38,1028,384,338,5865,2669,61,,,,0,252,2950,178,,
"G4802250","1925","Texas","480","Houston","2250","HOUSTON",36799,36047,84,545,123,244,335,2103,0,,,,0,118,618,467,,
"G4802270","1925","Texas","480","Howard","2270","HOWARD",242,235,0,5,2,2,0,0,0,,,,0,15545,6847,0,,
"G4802290","1925","Texas","480","Hudspeth","2290","HUDSPETH",5,0,0,5,0,0,0,0,0,,,,0,0,127,0,,
"G4802310","1925","Texas","480","Hunt","2310","HUNT",43346,43074,17,206,49,722,16731,7714,75,,,,0,367,6254,20,,
"G4802330","1925","Texas","480","Hutchinson","2330","HUTCHINSON",218,218,0,0,0,16544,3548,105,4323,,,,0,1934,7719,0,,
"G4802350","1925","Texas","480","Irion","2350","IRION",137,112,25,0,0,15,80,48,50,,,,0,75,1262,0,,
"G4802370","1925","Texas","480","Jack","2370","JACK",10465,9423,79,47,916,4433,13593,1459,2585,,,,0,726,6012,426,,
"G4802390","1925","Texas","480","Jackson","2390","JACKSON",16151,15985,70,94,2,31,0,0,0,,,,5665,122,754,1,,
"G4802410","1925","Texas","480","Jasper","2410","JASPER",6937,6885,0,19,33,0,0,153,0,,,,0,2,11,80,,
"G4802430","1925","Texas","480","Jeff Davis","2430","JEFF DAVIS",139,139,0,0,0,0,0,0,0,,,,0,0,26,0,,
"G4802450","1925","Texas","480","Jefferson","2450","JEFFERSON",2237,2237,0,0,0,0,0,0,0,,,,16871,0,87,15,,
"G4802470","1925","Texas","480","Jim Hogg","2470","JIM HOGG",797,641,0,97,59,0,0,0,0,,,,0,0,595,0,,
"G4802490","1925","Texas","480","Jim Wells","2490","JIM WELLS",6062,6040,0,20,2,0,0,0,0,,,,0,596,2547,4,,
"G4802510","1925","Texas","480","Johnson","2510","JOHNSON",31629,31458,81,87,3,1325,17514,2162,1212,,,,0,2222,5131,1401,,
"G4802530","1925","Texas","480","Jones","2530","JONES",1686,1585,0,91,10,4472,1482,518,444,,,,0,41011,15813,55,,
"G4802550","1925","Texas","480","Karnes","2550","KARNES",34791,34726,0,5,60,49,0,64,0,,,,0,932,8499,25,,
"G4802570","1925","Texas","480","Kaufman","2570","KAUFMAN",31540,30961,117,106,356,212,9795,2576,3,,,,0,301,4300,20,,
"G4802590","1925","Texas","480","Kendall","2590","KENDALL",7589,7376,107,63,43,2225,14415,197,153,,,,0,229,2129,0,,
"G4802610","1925","Texas","480","Kenedy","2610","KENEDY",21,21,0,0,0,0,0,0,0,,,,0,0,80,0,,
"G4802630","1925","Texas","480","Kent","2630","KENT",1202,1189,0,13,0,25,0,3,0,,,,0,4930,6315,0,,
"G4802650","1925","Texas","480","Kerr","2650","KERR",6085,5989,45,16,35,3603,13525,737,10,,,,0,47,2737,4,,
"G4802670","1925","Texas","480","Kimble","2670","KIMBLE",2738,2688,0,0,50,130,385,492,0,,,,0,55,3307,0,,
"G4802690","1925","Texas","480","King","2690","KING",800,191,0,553,56,195,90,66,30,,,,0,12,3581,0,,
"G4802710","1925","Texas","480","Kinney","2710","KINNEY",1017,950,0,67,0,0,20,105,0,,,,0,103,868,0,,
"G4802730","1925","Texas","480","Kleberg","2730","KLEBERG",1297,1297,0,0,0,0,0,0,0,,,,0,53,2703,0,,
"G4802750","1925","Texas","480","Knox","2750","KNOX",4628,4004,286,238,100,7519,3470,582,276,,,,0,4056,21910,0,,
"G4802770","1925","Texas","480","Lamar","2770","LAMAR",55371,54835,0,464,72,116,4572,3675,0,,,,0,138,1398,0,,
"G4802790","1925","Texas","480","Lamb","2790","LAMB",941,905,0,26,10,989,333,29,40,,,,0,4504,14774,0,,
"G4802810","1925","Texas","480","Lampasas","2810","LAMPASAS",16069,16020,34,15,0,562,12868,565,258,,,,0,1368,2451,260,,
"G4802830","1925","Texas","480","La Salle","2830","LA SALLE",4112,4105,0,7,0,5,0,3,0,,,,0,54,3837,0,,
"G4802850","1925","Texas","480","Lavaca","2850","LAVACA",43609,43458,0,146,5,65,13,21,0,,,,0,166,5334,14,,
"G4802870","1925","Texas","480","Lee","2870","LEE",22076,22067,0,9,0,81,34,50,0,,,,0,68,1652,234,,
"G4802890","1925","Texas","480","Leon","2890","LEON",28663,28438,0,115,110,143,4,153,0,,,,0,32,463,268,,
"G4802910","1925","Texas","480","Liberty","2910","LIBERTY",10587,10426,29,82,50,16,0,0,0,,,,8198,10,273,100,,
"G4802930","1925","Texas","480","Limestone","2930","LIMESTONE",47010,46797,27,118,68,207,6805,3778,55,,,,0,7561,9058,103,,
"G4802950","1925","Texas","480","Lipscomb","2950","LIPSCOMB",2030,1313,25,682,10,65342,2121,422,6704,,,,0,11162,14076,0,,
"G4802970","1925","Texas","480","Live Oak","2970","LIVE OAK",8060,8060,0,0,0,36,0,0,0,,,,0,1287,1809,0,,
"G4802990","1925","Texas","480","Llano","2990","LLANO",7214,7183,0,2,29,8,140,473,0,,,,0,194,1281,0,,
"G4803010","1925","Texas","480","Loving","3010","LOVING",0,0,0,0,0,0,0,0,0,,,,0,15,0,0,,
"G4803030","1925","Texas","480","Lubbock","3030","LUBBOCK",2423,1174,0,394,855,2000,175,133,41,,,,0,18742,53613,1,,
"G4803050","1925","Texas","480","Lynn","3050","LYNN",663,461,31,109,62,656,153,55,0,,,,0,28889,3332,0,,
"G4803070","1925","Texas","480","McCulloch","3070","MCCULLOCH",5939,5914,0,10,15,570,10923,372,292,,,,0,2383,12284,0,,
"G4803090","1925","Texas","480","McLennan","3090","MCLENNAN",48755,48567,142,28,18,2930,40775,4182,751,,,,0,378,9339,10,,
"G4803110","1925","Texas","480","McMullen","3110","MCMULLEN",1557,1548,0,8,1,0,0,0,0,,,,0,331,286,0,,
"G4803130","1925","Texas","480","Madison","3130","MADISON",20737,20716,16,5,0,0,13,39,0,,,,0,83,598,36,,
"G4803150","1925","Texas","480","Marion","3150","MARION",9761,9598,0,127,36,12,9,29,0,,,,0,1,36,137,,
"G4803170","1925","Texas","480","Martin","3170","MARTIN",201,201,0,0,0,0,0,0,0,,,,0,6649,4032,0,,
"G4803190","1925","Texas","480","Mason","3190","MASON",7525,7525,0,0,0,49,1021,244,0,,,,0,2024,328,0,,
"G4803210","1925","Texas","480","Matagorda","3210","MATAGORDA",10667,10582,12,41,32,11,0,5,0,,,,61599,181,680,15,,
"G4803230","1925","Texas","480","Maverick","3230","MAVERICK",327,218,0,9,100,0,0,0,0,,,,0,50,0,0,,
"G4803250","1925","Texas","480","Medina","3250","MEDINA",60128,60056,0,5,67,304,14193,974,0,,,,0,3307,6814,42,,
"G4803270","1925","Texas","480","Menard","3270","MENARD",1736,1736,0,0,0,299,330,143,19,,,,0,858,1396,0,,
"G4803290","1925","Texas","480","Midland","3290","MIDLAND",64,54,0,8,2,0,0,3,0,,,,0,2126,3121,0,,
"G4803310","1925","Texas","480","Milam","3310","MILAM",45610,44872,294,269,175,0,1043,2902,0,,,,0,606,17298,85,,
"G4803330","1925","Texas","480","Mills","3330","MILLS",14495,14476,0,19,0,801,13741,380,1012,,,,0,3402,4683,0,,
"G4803350","1925","Texas","480","Mitchell","3350","MITCHELL",406,308,0,84,14,0,0,8,30,,,,0,17525,7468,0,,
"G4803370","1925","Texas","480","Montague","3370","MONTAGUE",32294,31763,0,276,255,992,9995,2461,648,,,,0,761,11457,583,,
"G4803390","1925","Texas","480","Montgomery","3390","MONTGOMERY",11527,11220,0,200,107,0,0,14,0,,,,0,11,196,85,,
"G4803410","1925","Texas","480","Moore","3410","MOORE",730,681,0,29,20,3613,1508,878,4518,,,,0,2203,11856,0,,
"G4803430","1925","Texas","480","Morris","3430","MORRIS",13767,13733,0,14,20,92,20,98,0,,,,0,13,66,192,,
"G4803450","1925","Texas","480","Motley","3450","MOTLEY",1588,912,0,663,13,1451,340,327,14,,,,0,12464,5220,1,,
"G4803470","1925","Texas","480","Nacogdoches","3470","NACOGDOCHES",35284,34796,43,193,252,108,89,1052,0,,,,0,31,410,476,,
"G4803490","1925","Texas","480","Navarro","3490","NAVARRO",52815,52666,15,50,84,529,9243,4229,15,,,,0,1169,9762,30,,
"G4803510","1925","Texas","480","Newton","3510","NEWTON",6091,6056,0,14,21,0,0,24,0,,,,0,2,9,17,,
"G4803530","1925","Texas","480","Nolan","3530","NOLAN",821,771,0,47,3,118,657,201,62,,,,0,20418,7174,0,,
"G4803550","1925","Texas","480","Nueces","3550","NUECES",2930,2903,20,7,0,0,0,30,0,,,,0,1746,12199,0,,
"G4803570","1925","Texas","480","Ochiltree","3570","OCHILTREE",252,70,10,144,28,68960,3169,3000,18666,,,,0,5823,16885,0,,
"G4803590","1925","Texas","480","Oldham","3590","OLDHAM",473,253,0,12,208,20669,3968,345,895,,,,0,5944,4424,0,,
"G4803610","1925","Texas","480","Orange","3610","ORANGE",1082,1038,32,6,6,0,4,4,0,,,,3108,0,1,3,,
"G4803630","1925","Texas","480","Palo Pinto","3630","PALO PINTO",12566,12475,55,15,21,3952,8567,1161,1055,,,,0,2085,4011,610,,
"G4803650","1925","Texas","480","Panola","3650","PANOLA",23982,20277,18,534,3153,0,4,216,0,,,,0,7,102,375,,
"G4803670","1925","Texas","480","Parker","3670","PARKER",30482,30238,0,147,97,6130,11267,1359,709,,,,0,1222,5903,2674,,
"G4803690","1925","Texas","480","Parmer","3690","PARMER",2455,2354,0,101,0,4236,4234,783,381,,,,0,25809,10162,0,,
"G4803710","1925","Texas","480","Pecos","3710","PECOS",23,18,0,5,0,44,256,13,26,,,,0,46,336,0,,
"G4803730","1925","Texas","480","Polk","3730","POLK",10743,10570,0,133,40,49,13,25,0,,,,0,7,65,40,,
"G4803750","1925","Texas","480","Potter","3750","POTTER",247,137,40,67,3,11437,6912,1612,1452,,,,0,5679,13286,0,,
"G4803770","1925","Texas","480","Presidio","3770","PRESIDIO",673,391,0,282,0,137,8,28,0,,,,0,0,1202,0,,
"G4803790","1925","Texas","480","Rains","3790","RAINS",12601,12251,0,115,235,28,2167,317,5,,,,0,57,963,63,,
"G4803810","1925","Texas","480","Randall","3810","RANDALL",1242,1010,33,71,128,33906,21203,1636,6059,,,,0,19403,26609,0,,
"G4803830","1925","Texas","480","Reagan","3830","REAGAN",0,0,0,0,0,0,0,0,0,,,,0,0,95,0,,
"G4803850","1925","Texas","480","Real","3850","REAL",3404,3351,0,0,53,46,414,759,5,,,,0,135,774,0,,
"G4803870","1925","Texas","480","Red River","3870","RED RIVER",52275,51405,75,455,340,173,236,2351,4,,,,0,36,1031,135,,
"G4803890","1925","Texas","480","Reeves","3890","REEVES",29,22,0,3,4,130,102,4,10,,,,0,29,429,0,,
"G4803910","1925","Texas","480","Refugio","3910","REFUGIO",6557,6535,0,22,0,0,0,0,0,,,,0,585,2543,0,,
"G4803930","1925","Texas","480","Roberts","3930","ROBERTS",588,179,0,409,0,30706,1613,210,830,,,,0,821,3929,0,,
"G4803950","1925","Texas","480","Robertson","3950","ROBERTSON",27308,27228,0,21,59,125,194,636,0,,,,0,93,1418,126,,
"G4803970","1925","Texas","480","Rockwall","3970","ROCKWALL",8431,8431,0,0,0,50,2141,1379,69,,,,0,73,1241,0,,
"G4803990","1925","Texas","480","Runnels","3990","RUNNELS",2731,2458,10,71,192,4398,12548,1358,166,,,,0,40699,17390,18,,
"G4804010","1925","Texas","480","Rusk","4010","RUSK",43808,42552,0,890,366,150,49,1165,0,,,,0,15,310,533,,
"G4804030","1925","Texas","480","Sabine","4030","SABINE",9068,8828,0,142,98,17,0,26,0,,,,0,7,12,63,,
"G4804050","1925","Texas","480","San Augustine","4050","SAN AUGUSTINE",11569,10888,0,168,513,0,7,7,0,,,,0,1,32,8,,
"G4804070","1925","Texas","480","San Jacinto","4070","SAN JACINTO",7989,7477,0,428,84,22,0,0,0,,,,0,27,178,60,,
"G4804090","1925","Texas","480","San Patricio","4090","SAN PATRICIO",1624,1624,0,0,0,0,0,0,0,,,,0,8432,7063,0,,
"G4804110","1925","Texas","480","San Saba","4110","SAN SABA",12244,12182,0,10,52,288,8203,502,72,,,,0,3126,2589,15,,
"G4804130","1925","Texas","480","Schleicher","4130","SCHLEICHER",754,749,0,5,0,296,1042,279,65,,,,0,276,4556,0,,
"G4804150","1925","Texas","480","Scurry","4150","SCURRY",887,328,0,380,179,622,70,3,10,,,,0,30357,9992,0,,
"G4804170","1925","Texas","480","Shackelford","4170","SHACKELFORD",616,609,0,7,0,4729,7107,115,3716,,,,0,3592,2156,0,,
"G4804190","1925","Texas","480","Shelby","4190","SHELBY",29696,28613,0,431,652,21,96,230,0,,,,0,7,128,368,,
"G4804210","1925","Texas","480","Sherman","4210","SHERMAN",293,275,0,18,0,39433,2636,897,7377,,,,0,10160,14507,0,,
"G4804230","1925","Texas","480","Smith","4230","SMITH",45554,41547,10,2812,1185,216,0,755,0,,,,0,9,608,371,,
"G4804250","1925","Texas","480","Somervell","4250","SOMERVELL",5435,5415,0,20,0,582,1503,527,25,,,,0,144,1704,10,,
"G4804270","1925","Texas","480","Starr","4270","STARR",2054,1282,0,769,3,0,0,0,0,,,,0,0,335,0,,
"G4804290","1925","Texas","480","Stephens","4290","STEPHENS/BUCHANAN",2800,2726,0,69,5,4824,12298,392,3055,,,,0,686,7653,0,,
"G4804310","1925","Texas","480","Sterling","4310","STERLING",121,98,0,23,0,0,0,0,0,,,,0,198,2712,0,,
"G4804330","1925","Texas","480","Stonewall","4330","STONEWALL",806,591,0,126,89,428,482,268,45,,,,0,9565,3137,0,,
"G4804350","1925","Texas","480","Sutton","4350","SUTTON",281,281,0,0,0,0,34,100,0,,,,0,161,428,0,,
"G4804370","1925","Texas","480","Swisher","4370","SWISHER",496,385,25,45,41,67915,18636,1455,6524,,,,0,24404,24145,0,,
"G4804390","1925","Texas","480","Tarrant","4390","TARRANT",26237,24868,102,669,598,6655,29496,1686,1137,,,,0,503,8044,1147,,
"G4804410","1925","Texas","480","Taylor","4410","TAYLOR",1577,1465,0,5,107,6757,8569,193,3943,,,,0,35078,9531,0,,
